region;year;poverty_percent;population;disabled_total;disabled_18_30;disabled_31_40;disabled_41_50;disabled_51_60;disabled_60_plus;newborns;child_deaths_urban;child_deaths_rural;poor_children_share;poor_old_share;poor_working_share;hh_no_crowding;hh_some_crowding;hh_high_crowding;area_total_per_capita;area_living_per_capita;rooms_per_hh;hh_plan_improve;drug_alco_rate;workers_share;cash_income_per_capita;real_incomes_index;formal_wage_paid;real_wage_index;welfare_expense_share;grp_per_capita;industry_total;mining;manufacturing;energy;water_waste;retail_turnover;crime_juveniles;crime_repeat_offenders;crime_prev_convicted;crime_group;crime_group_prep;crime_organized_group;crime_criminal_community;crime_intox_alcohol;crime_intox_narcotic;crime_intox_toxic;poor_abs;production_pc;retail_to_income;birth_rate_per_1000;infant_mortality_per_1000;disabled_per_1000
Республика Саха (Якутия);2015;19.4;956896.0;;;;;;;16459.0;74.0;51.0;;;;;;;;;;;;83.6;37013.0;100.4;54631.0;95.6;11.4;780139.8;605626901.6800001;503910235.9;36168770.08;65547895.7;;196688.0;;;;;;;;;;;185637.824;632.9077576664549;5.314024802096561;17.200406313747788;7.5946290783158155;
Республика Саха (Якутия);2016;19.8;959689.0;;;;;;;15424.0;70.0;42.0;;;;;;;;;;;;84.6;38863.0;97.7;59000.0;100.2;11.5;925293.3;726816560.57;620687870.97;33810640.12;72318049.48;;211758.0;477.0;4377.0;1988.0;104.0;472.0;43.0;4.0;4825.0;86.0;1.0;190018.422;757.3459324531177;5.448833080307748;16.071873283949277;7.261410788381743;
Республика Саха (Якутия);2017;19.6;962835.0;51550.0;4414.0;5479.0;6969.0;12285.0;22403.0;13954.0;41.0;32.0;44.9;5.3;49.8;;;;;;;;;86.7;40554.0;99.5;62206.0;100.3;15.5;977633.1;700778822.25;599619617.0;34851643.55;61132880.8;5174681.0;220700.0;504.0;4527.0;2109.0;51.0;468.0;37.0;6.0;4536.0;50.0;7.0;188715.66;727.8285710947358;5.442126547319623;14.492618153681574;5.231474845922317;53.53980692434322
Республика Саха (Якутия);2018;18.6;964330.0;51769.0;4255.0;5585.0;6990.0;11761.0;23178.0;13234.0;42.0;24.0;45.0;4.4;50.7;;;;;;;;136.2;88.1;42843.0;102.9;68871.0;107.5;15.4;1166833.3;913157527.01;804388469.8;37174634.51;66210358.2;5384064.5;236872.0;465.0;4179.0;1980.0;42.0;426.0;59.0;3.0;4168.0;27.0;2.0;179365.38;946.9346873062126;5.528837849823775;13.723517882882415;4.987154299531509;53.6839048873311
Республика Саха (Якутия);2019;17.8;967009.0;53195.0;4126.0;5561.0;6989.0;11606.0;24913.0;11833.0;37.0;20.0;46.7;6.9;46.3;;;;;;;;113.0;88.6;45458.0;102.2;73402.0;102.3;15.1;1258706.5;1004438061.06;886421979.4;40398782.26;70798519.4;6818780.1;254681.0;437.0;4447.0;2111.0;64.0;398.0;146.0;9.0;4262.0;37.0;0.0;172127.60199999998;1038.7060110712516;5.602556205728365;12.236701002782809;4.817037099636609;55.009829277700625
Республика Саха (Якутия);2020;17.3;971996.0;52621.0;4130.0;5566.0;6954.0;10927.0;25044.0;10969.0;34.0;33.0;44.2;5.1;50.7;82.1;14.7;3.2;23.5;16.5;2.2;25.8;106.5;85.1;46338.0;99.5;77178.0;101.8;16.8;1168152.5;937200847.88;823669498.5;33951941.57;72359864.81;7219543.0;250679.0;335.0;4479.0;2183.0;43.0;303.0;132.0;7.0;4092.0;28.0;0.0;168155.30800000002;964.2023710797164;5.409793258232984;11.285025864303968;6.108122891785943;54.13705406195087
Республика Северная Осетия-Алания;2015;14.2;705270.0;;;;;;;10341.0;59.0;33.0;;;;;;;;;;;;73.3;21804.0;98.3;21267.0;90.9;14.2;178921.1;28805794.7;628014.7;22648941.5;5528838.5;;144655.0;;;;;;;;;;;100148.34;40.843641016915505;6.634333149880756;14.662469692458208;8.89662508461464;
Республика Северная Осетия-Алания;2016;14.3;703745.0;;;;;;;9916.0;40.0;28.0;;;;;;;;;;;;72.3;22220.0;95.2;22806.0;100.2;15.1;211526.9;25821094.6;581075.1;18685039.8;6554979.7;;149749.0;115.0;2096.0;1145.0;23.0;221.0;7.0;6.0;778.0;33.0;1.0;100635.535;36.69098125031084;6.73937893789379;14.090331014785185;6.857603872529245;
Республика Северная Осетия-Алания;2017;14.4;703262.0;67010.0;3428.0;4226.0;7560.0;14867.0;36929.0;8992.0;29.0;21.0;34.3;10.4;55.3;;;;;;;;;73.6;22702.0;98.7;24715.0;104.9;26.3;217115.4;36488677.4;660597.3;27588385.5;6697325.8;1542368.8;156186.0;85.0;2585.0;1611.0;25.0;257.0;39.0;0.0;898.0;36.0;0.0;101269.728;51.88489837357912;6.879834375825919;12.786130915647368;5.56049822064057;95.2845454467894
Республика Северная Осетия-Алания;2018;14.0;701765.0;66537.0;3281.0;4283.0;7398.0;14520.0;37055.0;9120.0;24.0;18.0;35.7;9.2;55.2;;;;;;;;;76.5;23317.0;100.1;26958.0;106.7;24.2;229965.3;28669395.4;701624.7;19375587.6;7125048.5;1467134.6;163733.0;59.0;2760.0;1687.0;28.0;154.0;74.0;0.0;864.0;88.0;0.0;98247.1;40.85327053928309;7.022044002230133;12.995803438472992;4.605263157894736;94.81379094141201
Республика Северная Осетия-Алания;2019;13.8;699253.0;62571.0;2894.0;3984.0;6563.0;13153.0;35977.0;8589.0;35.0;18.0;34.0;11.2;54.8;;;;;;;;;69.9;24495.0;101.0;28751.0;102.9;23.7;248172.2;28873169.8;699809.5;19573205.6;7024792.5;1575362.2;170755.0;89.0;2740.0;1882.0;20.0;250.0;40.0;3.0;446.0;60.0;3.0;96496.914;41.29144930375701;6.971014492753623;12.283107830785138;6.170683432297124;89.48263361043857
Республика Северная Осетия-Алания;2020;13.9;696837.0;56820.0;2421.0;3562.0;5602.0;11322.0;33913.0;8157.0;24.0;9.0;34.8;6.8;58.4;68.8;18.5;12.7;23.7;16.4;3.1;11.2;;63.8;23927.0;94.6;30479.0;103.0;25.0;267814.4;35731140.0;636335.6;18010023.5;15392799.3;1691981.6;163468.0;70.0;2972.0;2008.0;14.0;202.0;40.0;1.0;436.0;60.0;0.0;96860.34300000001;51.276180799814014;6.831947172650144;11.705750412219787;4.045605001838911;81.53987230873217
Республика Татарстан;2015;7.1;3855037.0;;;;;;;56899.0;262.0;81.0;;;;;;;;;;;;87.0;32404.0;97.6;29147.0;91.3;9.8;483509.9;1934788259.8;439138804.2;1368999815.5;126649640.1;;200999.0;;;;;;;;;;;273707.627;501.88578210792787;6.20290704851253;14.759650815284004;6.028225452116909;
Республика Татарстан;2016;7.5;3868730.0;;;;;;;51574.0;214.0;85.0;;;;;;;;;;;;88.0;32763.0;96.2;30224.0;98.3;9.6;530860.1;2009341771.6100001;443068831.5;1432842581.66;133430358.45;;206769.0;1125.0;16024.0;7898.0;147.0;2224.0;421.0;64.0;10825.0;564.0;2.0;290154.75;519.3802027047636;6.3110521014559104;13.330989756328304;5.797494861752046;
Республика Татарстан;2017;7.2;3885253.0;287202.0;13581.0;17399.0;25075.0;58442.0;172705.0;39790.0;188.0;61.0;42.7;9.9;47.4;;;;;;;;;88.8;32436.0;96.6;32324.0;104.0;14.2;582208.5;2298920999.37;547515306.4;1596329853.77;126863365.4;28212473.8;216965.0;861.0;15595.0;8305.0;70.0;1721.0;263.0;51.0;9471.0;515.0;1.0;279738.216;591.7043238548429;6.689018374645456;10.241289305998862;6.257853732093491;73.92105481933866
Республика Татарстан;2018;7.0;3894284.0;283609.0;12812.0;17813.0;24693.0;55532.0;172759.0;37895.0;161.0;46.0;36.8;9.6;53.6;;;;;;;;48.9;89.7;33725.0;101.7;35172.0;106.2;12.3;673117.8;2804597952.2;689612358.6;1930682142.6;144762476.5;39540974.5;235335.0;788.0;14195.0;7705.0;72.0;1482.0;334.0;52.0;8766.0;500.0;1.0;272599.88;720.183210109997;6.978057820607858;9.730928715008972;5.462462066235651;72.82699464137696
Республика Татарстан;2019;6.9;3898628.0;282302.0;12304.0;18360.0;24592.0;52965.0;174081.0;35385.0;161.0;49.0;42.5;7.3;50.2;;;;;;;;51.0;89.3;35707.0;101.8;37418.0;102.2;12.7;716745.5;2810717596.33;688510357.1;1934816919.4;148123871.53;39266447.9;244232.0;892.0;13987.0;7861.0;74.0;1460.0;187.0;39.0;7913.0;420.0;0.0;269005.33200000005;720.9504462416008;6.839891337832918;9.076269908285685;5.934718100890208;72.41060188353441
Республика Татарстан;2020;6.6;3902888.0;275827.0;12123.0;18657.0;24743.0;50114.0;170190.0;38205.0;130.0;40.0;42.0;7.3;50.7;79.2;17.4;3.4;23.7;16.2;2.5;14.5;38.4;88.9;35635.0;96.7;39761.0;103.1;13.7;675621.4;2710057662.01;575549655.4;1953851587.53;139394630.98;41261788.1;238322.0;873.0;15265.0;8444.0;65.0;1659.0;196.0;9.0;8246.0;423.0;0.0;257590.60799999998;694.3723883467833;6.687863055984285;9.788905036475555;4.449679361340139;70.67253787451753
Республика Тыва;2015;36.9;313777.0;;;;;;;7489.0;49.0;61.0;;;;;;;;;;;;56.1;15572.0;99.2;28322.0;90.5;15.4;150265.5;12315019.3;7847999.3;724946.7;3742073.3;;68576.0;;;;;;;;;;;115783.71299999999;39.24768004028339;4.403801695350629;23.86726879280508;14.688209373748164;
Республика Тыва;2016;37.8;315637.0;;;;;;;7421.0;39.0;44.0;;;;;;;;;;;;58.9;14963.0;91.3;29828.0;99.3;15.0;182914.4;19759366.900000002;14998889.3;664403.0;4096074.6;;67775.0;236.0;2143.0;1077.0;20.0;270.0;14.0;0.0;2375.0;7.0;0.0;119310.786;62.60155463396244;4.529506115083874;23.51118531731071;11.184476485648835;
Республика Тыва;2017;35.8;318550.0;20454.0;2056.0;2914.0;4273.0;4946.0;6265.0;6500.0;27.0;34.0;43.6;5.9;50.5;;;;;;;;;56.4;15011.0;98.2;31251.0;101.6;24.5;203160.1;28711703.27;23346742.0;369788.87;4668823.9;326348.5;69158.0;303.0;2529.0;1199.0;27.0;268.0;14.0;0.0;2237.0;13.0;0.0;114040.9;90.13248554387066;4.607154753181001;20.404959974886204;9.384615384615385;64.20970020404961
Республика Тыва;2018;34.4;321722.0;20516.0;1979.0;2872.0;4216.0;5007.0;6442.0;6539.0;25.0;37.0;46.9;3.7;49.4;;;;;;;;88.9;58.9;15609.0;101.7;35779.0;111.0;22.5;228064.8;33766406.9;28677767.4;518354.9;4290835.7;279448.9;73214.0;350.0;2604.0;1255.0;21.0;241.0;6.0;0.0;2332.0;14.0;0.0;110672.36799999999;104.9552312244733;4.6904990710487535;20.325001087895764;9.48157210582658;63.76934123249264
Республика Тыва;2019;34.1;324423.0;20936.0;1903.0;2907.0;4197.0;5122.0;6807.0;5657.0;21.0;20.0;47.2;5.4;47.4;;;;;;;;70.9;56.8;16618.0;103.4;39673.0;106.8;21.2;243052.4;27245731.21;21458464.3;666461.51;4787984.6;332820.8;80283.0;355.0;2709.0;1353.0;20.0;211.0;10.0;0.0;2002.0;19.0;0.0;110628.243;83.98211967092345;4.8310867733782645;17.437111425515454;7.247657769135585;64.53303249153112
Республика Тыва;2020;31.7;327383.0;20761.0;1896.0;2835.0;4140.0;5070.0;6820.0;6582.0;19.0;17.0;45.0;2.6;52.4;72.5;19.8;7.7;18.8;13.6;2.8;38.4;47.0;56.6;18972.0;110.9;44104.0;107.0;23.8;251799.9;23291833.97;16860405.0;562091.74;5468176.63;401160.6;76921.0;258.0;2540.0;1284.0;17.0;159.0;6.0;1.0;2074.0;12.0;0.0;103780.411;71.14552059819843;4.054448661184904;20.104892434854587;5.469462169553328;63.415021549683395
Республика Хакасия;2015;19.2;535796.0;;;;;;;7911.0;34.0;36.0;;;;;;;;;;;;78.1;19116.0;96.3;29935.0;91.3;13.3;317763.6;167849174.2;38966723.7;90277585.5;38604865.0;;137261.0;;;;;;;;;;;102872.832;313.2706742864821;7.180424775057544;14.764947853287445;8.848438882568576;
Республика Хакасия;2016;19.1;536781.0;;;;;;;7592.0;36.0;31.0;;;;;;;;;;;;78.0;19625.0;97.2;32515.0;102.7;13.1;386695.7;170200658.7;41421618.4;82433223.3;46345817.0;;138946.0;347.0;5280.0;2422.0;26.0;407.0;4.0;3.0;3746.0;174.0;1.0;102525.17100000002;317.0765334466011;7.080050955414013;14.143570655444211;8.825079030558483;
Республика Хакасия;2017;18.8;537668.0;28497.0;1654.0;2779.0;2873.0;5261.0;15930.0;6662.0;21.0;14.0;39.3;4.4;56.3;;;;;;;;;79.9;20251.0;100.4;33978.0;101.6;24.3;405788.7;188824320.1;52497463.5;87249502.4;47622145.3;1455208.9;147255.0;270.0;5458.0;2679.0;6.0;437.0;11.0;2.0;3439.0;188.0;1.0;101081.584;351.1912929540162;7.271492765789343;12.390545838696;5.253677574302011;53.0011084907415
Республика Хакасия;2018;18.5;537513.0;27803.0;1549.0;2769.0;2904.0;4875.0;15706.0;5282.0;19.0;7.0;38.3;5.9;55.8;;;;;;;;79.1;79.1;21571.0;103.0;37874.0;107.9;22.6;451421.5;220456998.4;74047146.6;91647742.4;53139951.1;1622158.2;156273.0;268.0;5377.0;2865.0;19.0;379.0;19.0;2.0;2941.0;130.0;0.0;99439.905;410.1426354339337;7.244587640814056;9.826739074217741;4.922377887163953;51.72526059834832
Республика Хакасия;2019;19.0;536167.0;27406.0;1462.0;2758.0;3018.0;4538.0;15630.0;5578.0;14.0;8.0;37.6;5.7;56.7;;;;;;;;83.1;75.7;22689.0;99.5;40548.0;101.6;23.8;478781.0;224102176.9;69368667.2;101638207.8;50836026.5;2259275.4;170197.0;208.0;4829.0;2474.0;7.0;291.0;11.0;4.0;2590.0;121.0;1.0;101871.73;417.97085031342846;7.50130018951915;10.403475036695657;3.9440659734671923;51.11467136172126
Республика Хакасия;2020;18.5;534262.0;26723.0;1474.0;2725.0;3170.0;4281.0;15073.0;5360.0;16.0;5.0;43.2;2.4;54.3;71.2;17.0;11.8;25.0;17.9;2.6;10.5;66.6;71.1;23837.0;100.8;43800.0;104.0;24.1;500422.8;237038274.7;72383462.4;106392496.4;56071056.9;2191259.0;175577.0;238.0;4785.0;2507.0;17.0;239.0;23.0;24.0;2651.0;50.0;0.0;98838.47;443.67421733157136;7.365733943029744;10.032530855647604;3.917910447761194;50.01853023422965
Ростовская область;2015;14.4;4242080.0;;;;;;;47063.0;215.0;120.0;;;;;;;;;;;;79.7;25825.0;97.7;25008.0;91.3;19.3;280522.0;788228885.5;24022667.4;643735263.0;120470955.1;;194599.0;;;;;;;;;;;610859.52;185.81188603232377;7.535295256534366;11.094321653528457;7.118118267003803;
Ростовская область;2016;14.2;4236000.0;;;;;;;36982.0;212.0;114.0;;;;;;;;;;;;81.6;26655.0;96.7;26689.0;100.1;20.3;324802.1;881410892.0;21227860.7;718359623.5;141823407.8;;201548.0;1178.0;17776.0;10280.0;146.0;2209.0;134.0;33.0;7354.0;865.0;1.0;601512.0;208.07622568460812;7.561358094166198;8.730406043437204;8.815099237466876;
Ростовская область;2017;13.9;4231355.0;359276.0;17524.0;30649.0;43883.0;82679.0;184541.0;32752.0;171.0;117.0;40.1;3.8;56.1;;;;;;;;;82.2;27741.0;100.6;28500.0;103.4;26.2;341163.4;961868385.57;29664232.1;772905048.77;133563445.8;25735659.3;208339.0;1075.0;17976.0;10237.0;90.0;2111.0;148.0;12.0;6842.0;815.0;5.0;588158.345;227.31923593506102;7.51014743520421;7.740310137060114;8.793356130923302;84.90802591604816
Ростовская область;2018;13.2;4220452.0;352172.0;15775.0;30126.0;42759.0;78409.0;185103.0;37782.0;130.0;82.0;38.1;4.5;57.4;;;;;;;;;82.3;29095.0;102.3;31448.0;108.0;25.4;367627.9;1133264305.97;33456880.3;906802757.97;153514344.2;39490323.5;218637.0;1055.0;18144.0;10852.0;77.0;2141.0;62.0;0.0;6550.0;157.0;4.0;557099.664;268.51728344973475;7.514590135762158;8.952121715873087;5.611137578741199;83.44414294961771
Ростовская область;2019;13.3;4202320.0;349741.0;14784.0;30386.0;42807.0;75230.0;186534.0;31903.0;117.0;65.0;39.4;9.8;50.8;;;;;;;;;81.4;30752.0;100.9;33757.0;102.7;25.1;389933.4;1112940373.74;34041272.2;873734891.06;165944219.38;39219991.1;232282.0;1175.0;16815.0;10137.0;65.0;2270.0;184.0;10.0;5919.0;120.0;1.0;558908.56;264.8395109701308;7.553394901144641;7.591758837975214;5.7047926527285835;83.22569437834339
Ростовская область;2020;13.0;4197821.0;344688.0;14074.0;29972.0;43038.0;71793.0;185811.0;33095.0;124.0;76.0;43.9;1.6;54.5;83.6;12.8;3.5;25.8;18.2;2.8;13.8;;80.6;31427.0;98.6;35622.0;102.1;27.8;403949.1;1081349253.15;34206877.9;849342841.85;162209551.2;35589982.2;232860.0;848.0;16524.0;9758.0;87.0;2372.0;100.0;0.0;5731.0;103.0;1.0;545716.73;257.59775205993776;7.409552295796608;7.883852122327274;6.043208943949237;82.1111714863497
Рязанская область;2015;13.0;1135438.0;;;;;;;12633.0;58.0;21.0;;;;;;;;;;;;80.1;23690.0;94.8;25482.0;90.0;16.2;285257.8;285700081.91999996;2402185.6;250367971.92;32929924.4;;148687.0;;;;;;;;;;;147606.94;251.6210325178477;6.276361333896158;11.126102878360596;6.25346315206206;
Рязанская область;2016;12.8;1130103.0;;;;;;;11823.0;43.0;13.0;;;;;;;;;;;;81.7;23799.0;94.2;27261.0;100.7;15.9;324534.3;291873866.61;1465415.5;251462837.89;38945613.22;;151049.0;254.0;3865.0;1838.0;23.0;526.0;30.0;51.0;2572.0;59.0;2.0;144653.184;258.27191557760665;6.346863313584604;10.461878253575117;4.736530491415038;
Рязанская область;2017;13.3;1126739.0;135276.0;4118.0;6308.0;9540.0;23841.0;91469.0;11031.0;38.0;13.0;37.6;9.0;53.5;;;;;;;;;84.1;24272.0;97.3;28819.0;101.2;23.0;351636.4;322187746.1;1781007.5;277309421.2;37934627.6;5162689.8;160126.0;128.0;3379.0;1734.0;23.0;375.0;47.0;2.0;2251.0;21.0;1.0;149856.287;285.9470969763184;6.59714897824654;9.79019985994982;4.623334239869459;120.05974764342052
Рязанская область;2018;13.0;1121474.0;131827.0;3835.0;6310.0;9327.0;21971.0;90384.0;10259.0;39.0;10.0;33.6;6.4;60.0;;;;;;;;51.1;83.4;25441.0;100.3;31916.0;106.5;21.9;372321.8;349541306.1;1664019.4;303564399.5;38454314.1;5858573.1;172854.0;169.0;3141.0;1751.0;23.0;436.0;34.0;2.0;1886.0;21.0;3.0;145791.62;311.6802583920804;6.794308399827051;9.14778229365995;4.776293985768594;117.54797703736334
Рязанская область;2019;12.7;1114137.0;130525.0;3683.0;6372.0;9436.0;20629.0;90405.0;9237.0;36.0;10.0;30.2;9.6;60.2;;;;;;;;40.8;83.0;26886.0;99.9;34488.0;102.7;20.4;392304.4;374188676.0;1571524.0;326074186.2;39783426.0;6759539.8;186792.0;148.0;3334.0;1843.0;22.0;423.0;22.0;2.0;1855.0;14.0;1.0;141495.39899999998;335.85517400463317;6.9475563490292345;8.29072187711206;4.9799718523330085;117.15345599329346
Рязанская область;2020;12.8;1108847.0;126097.0;3607.0;6228.0;9458.0;19109.0;87695.0;8701.0;31.0;15.0;37.0;3.3;59.7;90.7;7.3;2.0;27.5;19.0;2.4;13.8;30.8;79.2;27312.0;97.2;36459.0;101.8;22.0;412845.1;392146394.9;1509023.3;341384630.8;40118028.7;9134712.1;196393.0;192.0;3408.0;1822.0;13.0;476.0;12.0;6.0;1704.0;27.0;0.0;141932.41600000003;353.65239289099395;7.190722026947862;7.846889606952087;5.286748649580508;113.71902525776775
Самарская область;2015;13.1;3212676.0;;;;;;;40973.0;177.0;50.0;;;;;;;;;;;;94.0;27914.0;91.7;26849.0;89.9;21.6;394135.9;1289178742.0000002;244655717.9;928774814.2;115748209.9;;183836.0;;;;;;;;;;;420860.55600000004;401.2787912631091;6.585799240524468;12.753542529654407;5.540233812510678;
Самарская область;2016;13.5;3205975.0;;;;;;;40244.0;154.0;52.0;;;;;;;;;;;;94.4;26956.0;90.4;28295.0;98.8;20.3;425864.5;1298759710.9;240373816.4;938869278.1;119516616.4;;187020.0;885.0;17799.0;10105.0;166.0;1357.0;121.0;38.0;9255.0;913.0;0.0;432806.625;405.1060007953899;6.937972993025672;12.552811547189233;5.118775469635224;
Самарская область;2017;13.3;3203679.0;217860.0;9107.0;14308.0;20455.0;43445.0;130545.0;28656.0;123.0;37.0;39.4;3.6;57.0;;;;;;;;;92.7;27094.0;97.3;30492.0;104.6;22.1;453013.0;1399539563.2;273744462.2;969527951.9;115780187.5;40486961.6;191827.0;777.0;16543.0;9769.0;44.0;1354.0;231.0;69.0;7705.0;613.0;0.0;426089.30700000003;436.85386806855496;7.080054624640142;8.944716371396758;5.583472920156337;68.00306772307712
Самарская область;2018;12.7;3193514.0;212238.0;8456.0;14375.0;20187.0;40262.0;128958.0;30529.0;120.0;31.0;41.7;3.1;55.1;;;;;;;;49.4;93.9;28180.0;100.8;33754.0;107.7;23.5;509855.1;1629704271.4;368182671.1;1098570160.1;125309424.8;37642015.4;203369.0;730.0;14762.0;8730.0;56.0;1610.0;226.0;29.0;6763.0;330.0;0.0;405576.278;510.3169334469804;7.216784953867991;9.559688794224794;4.946116806970421;66.45907924624724
Самарская область;2019;12.9;3183038.0;209593.0;8083.0;14492.0;20225.0;37935.0;128858.0;29756.0;92.0;34.0;40.5;7.3;52.3;;;;;;;;47.6;91.8;29421.0;99.7;36431.0;103.3;22.0;530579.4;1703552422.99;371281609.8;1156026624.0;126851017.5;49393171.69;216113.0;784.0;14445.0;8667.0;33.0;2004.0;176.0;200.0;5885.0;238.0;1.0;410611.902;535.1970108399586;7.345535501852418;9.348301842453655;4.234440112918403;65.84684191643329
Самарская область;2020;12.3;3179532.0;204675.0;8119.0;14653.0;20619.0;36004.0;125280.0;22915.0;104.0;26.0;36.9;9.5;53.6;79.6;16.7;3.7;24.6;16.9;2.4;14.2;33.4;90.5;29893.0;97.4;38748.0;102.6;23.4;505093.4;1547652873.23;272383632.4;1087820856.8;140904474.23;46543909.8;213032.0;973.0;15019.0;9180.0;41.0;2648.0;239.0;35.0;5540.0;220.0;3.0;391082.436;486.7549290996285;7.1264844612451075;7.207035500822133;5.673139864717434;64.37268126252543
Саратовская область;2015;16.9;2493024.0;;;;;;;26210.0;136.0;61.0;;;;;;;;;;;;80.5;20111.0;98.7;22528.0;89.4;19.5;251047.1;467046859.2;30645785.7;342514991.3;93886082.2;;126139.0;;;;;;;;;;;421321.0559999999;187.34150140552197;6.2721396250808015;10.513336413929428;7.516215185043877;
Саратовская область;2016;16.8;2487529.0;;;;;;;20058.0;120.0;58.0;;;;;;;;;;;;80.8;19804.0;93.1;23548.0;99.1;19.9;282214.0;467901188.97;25803496.85;346434010.72;95663681.4;;128604.0;607.0;9118.0;4724.0;64.0;1128.0;206.0;8.0;6345.0;169.0;6.0;417904.87200000003;188.0987875799639;6.493839628357907;8.063423582197434;8.874264632565561;
Саратовская область;2017;16.5;2479260.0;138036.0;6714.0;9756.0;13295.0;26484.0;81787.0;23616.0;77.0;47.0;38.4;6.5;55.1;;;;;;;;;78.2;20244.0;99.1;24738.0;102.4;28.7;294988.0;490395269.46;30491657.1;352459412.26;96236272.2;11207927.9;134843.0;589.0;9065.0;4689.0;55.0;1217.0;178.0;7.0;5844.0;211.0;2.0;409077.9;197.7990486919484;6.660887176447343;9.525422908448489;5.250677506775068;55.67629050603809
Саратовская область;2018;15.3;2462950.0;136622.0;6260.0;9907.0;13433.0;25575.0;81447.0;22257.0;79.0;28.0;39.2;7.8;53.0;;;;;;;;48.6;77.4;21423.0;102.6;26823.0;106.0;29.2;315610.0;554809572.65;42025513.4;398718530.55;101302265.2;12763263.5;145738.0;609.0;9792.0;5318.0;70.0;1456.0;189.0;13.0;5831.0;114.0;2.0;376831.35;225.2622150875982;6.802875414274378;9.03672425343592;4.80747629959114;55.470878418157085
Саратовская область;2019;15.5;2440815.0;135760.0;6070.0;10095.0;13603.0;24996.0;80996.0;18252.0;62.0;24.0;41.1;5.6;53.4;;;;;;;;52.9;77.7;22757.0;100.9;30717.0;109.7;25.7;333876.5;565615879.72;34948048.5;410146074.86;98182769.06;22338987.3;155017.0;481.0;8982.0;4888.0;35.0;1056.0;125.0;33.0;5486.0;58.0;4.0;378326.325;231.73238435522563;6.811838115744606;7.477830150994647;4.711812404120096;55.62076601463036
Саратовская область;2020;14.8;2421895.0;133318.0;5912.0;10080.0;13873.0;24009.0;79444.0;18643.0;45.0;16.0;39.0;2.5;58.5;81.3;15.0;3.7;23.7;17.8;2.5;13.3;42.3;74.8;24046.0;100.4;33545.0;104.7;27.7;358480.4;569664320.55;34408819.4;427571767.55;94980232.9;12703500.7;164665.0;459.0;9113.0;5259.0;47.0;1024.0;71.0;30.0;5132.0;109.0;0.0;358440.46;235.21429316712738;6.8479164933876735;7.697691270678539;3.2720055785013145;55.046977676571444
Сахалинская область;2015;10.0;488391.0;;;;;;;5666.0;33.0;8.0;;;;;;;;;;;;100.4;47872.0;101.6;61311.0;99.8;6.4;1716734.4;774123276.7;708682590.0;46935275.1;18505411.6;;272527.0;;;;;;;;;;;48839.1;1585.0482025672054;5.692826704545454;11.601360385428888;7.236145428873985;
Сахалинская область;2016;9.9;487293.0;;;;;;;6948.0;17.0;9.0;;;;;;;;;;;;101.0;49468.0;97.5;64959.0;100.0;9.9;1564707.9;660457948.1;597755224.7;42374770.4;20327953.0;;276476.0;328.0;3451.0;1669.0;23.0;392.0;50.0;1.0;2321.0;51.0;0.0;48242.007000000005;1355.3610417141228;5.588986819762271;14.258362012177479;3.742084052964882;
